tanggal,harga,hari_dalam_seminggu,bulan,kuartal,hari_dalam_bulan,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,selisih_1hari,selisih_7hari,rasio_vs_mean30,hari_ke_hr,hari_sejak_hr,fase,fase_normal,fase_pasca,fase_persiapan,fase_puncak
2023-04-21,27500.0,4,4,2,21,28150.0,29500.0,28250.0,25900.0,36750.0,80000.0,27264.285714285714,28607.14285714286,49278.333333333336,1419.4230887102851,3045.984566280008,-1350.0,2250.0,0.5712449690533364,103,30,normal,1,0,0,0
2023-04-24,27400.0,0,4,2,24,27500.0,28150.0,29500.0,25900.0,33250.0,78250.0,27492.85714285714,27946.428571428572,47798.333333333336,1285.6349181859844,1949.799228885104,-650.0,1600.0,0.5753338679870288,100,33,normal,1,0,0,0
2023-04-25,26150.0,1,4,2,25,27400.0,27500.0,28150.0,27150.0,30000.0,59400.0,27707.14285714286,27528.571428571428,46298.333333333336,1085.2912709770956,1213.658532273749,-100.0,250.0,0.5918139601857518,99,34,normal,1,0,0,0
2023-04-26,25150.0,2,4,2,26,26150.0,27400.0,27500.0,26000.0,27500.0,39400.0,27564.285714285714,27253.571428571428,44756.666666666664,1227.3665187834115,1033.3783813853795,-1250.0,150.0,0.5842704997393312,98,35,normal,1,0,0,0
2023-04-27,22250.0,3,4,2,27,25150.0,26150.0,27400.0,28250.0,27500.0,46900.0,27442.85714285714,27085.714285714286,43123.333333333336,1432.7795164850324,1171.8539833253606,-1000.0,-3100.0,0.583210945350545,97,36,normal,1,0,0,0
2023-04-28,22000.0,4,4,2,28,22250.0,25150.0,26150.0,29500.0,27750.0,50650.0,26585.714285714286,26710.714285714286,41426.666666666664,2362.5047241075567,1734.1788759006552,-2900.0,-7250.0,0.5370936594785968,96,37,normal,1,0,0,0
2023-05-02,21000.0,1,5,2,2,22000.0,22250.0,25150.0,28150.0,26900.0,47750.0,25514.285714285714,26300.0,39651.666666666664,2516.2330121494174,2109.411146412428,-250.0,-6150.0,0.554831659030726,92,41,normal,1,0,0,0
2023-05-03,20500.0,2,5,2,3,21000.0,22000.0,22250.0,27500.0,25900.0,36750.0,24492.85714285714,25878.571428571428,37810.0,2711.6152276565917,2528.12748322194,-1000.0,-6500.0,0.5554086220576567,91,42,normal,1,0,0,0
2023-05-04,20500.0,3,5,2,4,20500.0,21000.0,22000.0,27400.0,25900.0,33250.0,23492.85714285714,25492.85714285714,35826.666666666664,2708.5402851337553,2908.0033556509143,-500.0,-6900.0,0.5721994789728322,90,43,normal,1,0,0,0
2023-05-05,21500.0,4,5,2,5,20500.0,20500.0,21000.0,26150.0,27150.0,30000.0,22507.14285714286,25107.14285714286,33843.333333333336,2269.6234216698704,3193.9159195401953,0.0,-5650.0,0.6057322958731409,89,44,normal,1,0,0,0
2023-05-08,23500.0,0,5,2,8,21500.0,20500.0,20500.0,25150.0,26000.0,27500.0,21842.85714285714,24703.571428571428,31893.333333333332,1610.4938609608078,3271.9356941734814,1000.0,-3650.0,0.6741220735785953,86,47,normal,1,0,0,0
2023-05-09,23900.0,1,5,2,9,23500.0,21500.0,20500.0,22250.0,28250.0,27500.0,21607.14285714286,24525.0,30068.333333333332,1078.744861490635,3263.9493538669785,2000.0,1250.0,0.781553128983981,85,48,normal,1,0,0,0
2023-05-10,24000.0,2,5,2,10,23900.0,23500.0,21500.0,22000.0,29500.0,27750.0,21842.85714285714,24214.285714285714,28885.0,1380.648570850834,3084.16729638344,400.0,1900.0,0.8274190756447983,84,49,normal,1,0,0,0
2023-05-11,24400.0,3,5,2,11,24000.0,23900.0,23500.0,21000.0,28150.0,26900.0,22128.571428571428,23821.428571428572,28371.666666666668,1606.978827608792,2683.3327645426084,100.0,3000.0,0.8459143511719438,83,50,normal,1,0,0,0
2023-05-12,23500.0,4,5,2,12,24400.0,24000.0,23900.0,20500.0,27500.0,25900.0,22614.285714285714,23553.571428571428,27621.666666666668,1718.942088833676,2389.034588223738,400.0,3900.0,0.8833645085379834,82,51,normal,1,0,0,0
2023-05-15,25250.0,0,5,2,15,23500.0,24400.0,24000.0,20500.0,27400.0,25900.0,23042.85714285714,23267.85714285714,26716.666666666668,1458.1462465035715,2102.8009839295364,-900.0,3000.0,0.8796007485963817,79,54,normal,1,0,0,0
2023-05-16,28000.0,1,5,2,16,25250.0,23500.0,24400.0,21500.0,26150.0,27150.0,23721.428571428572,23114.285714285714,25966.666666666668,1150.3105170849597,1839.8817448841253,1750.0,3750.0,0.972400513478819,78,55,normal,1,0,0,0
2023-05-17,30250.0,2,5,2,17,28000.0,25250.0,23500.0,23500.0,25150.0,26000.0,24650.0,23246.428571428572,25675.0,1595.5667749534398,2119.8207730568056,2750.0,4500.0,1.0905550146056475,77,56,normal,1,0,0,0
2023-05-18,30250.0,3,5,2,18,30250.0,28000.0,25250.0,23900.0,22250.0,28250.0,25614.285714285714,23610.714285714286,25575.0,2543.0811832821805,2800.9049754163016,2250.0,6350.0,1.1827956989247312,76,57,normal,1,0,0,0
2023-05-19,30000.0,4,5,2,19,30250.0,30250.0,28000.0,24000.0,22000.0,29500.0,26521.428571428572,24182.14285714286,25583.333333333332,2932.4132756229315,3277.4642603719108,0.0,6250.0,1.1824104234527688,75,58,normal,1,0,0,0
2023-05-22,35500.0,0,5,2,22,30000.0,30250.0,30250.0,24400.0,21000.0,28150.0,27378.571428571428,24753.571428571428,25666.666666666668,2949.414792641009,3553.517449475883,-250.0,5600.0,1.1688311688311688,72,61,normal,1,0,0,0
2023-05-23,35750.0,1,5,2,23,35500.0,30000.0,30250.0,23500.0,20500.0,27500.0,28964.285714285714,25789.285714285714,25933.333333333332,3908.933601989663,4389.9876717634725,5500.0,12000.0,1.3688946015424166,71,62,normal,1,0,0,0
2023-05-24,35750.0,2,5,2,24,35750.0,35500.0,30000.0,25250.0,20500.0,27400.0,30714.285714285714,26878.571428571428,26200.0,3795.360576383207,4845.009894635365,250.0,10500.0,1.3645038167938932,70,63,normal,1,0,0,0
2023-05-25,33900.0,3,5,2,25,35750.0,35750.0,35500.0,28000.0,21500.0,26150.0,32214.285714285714,27967.85714285714,26495.0,3321.108535529042,5012.047299443816,0.0,7750.0,1.3493111907907152,69,64,normal,1,0,0,0
2023-05-26,33150.0,4,5,2,26,33900.0,35750.0,35750.0,30250.0,23500.0,25150.0,33057.142857142855,28853.571428571428,26761.666666666668,2777.5031610289407,4874.9147639767025,-1850.0,3650.0,1.2667372485520334,68,65,normal,1,0,0,0
2023-05-29,34650.0,0,5,2,29,33150.0,33900.0,35750.0,30250.0,23900.0,22250.0,33471.42857142857,29542.85714285714,27003.333333333332,2490.457980449157,4740.085082928448,-750.0,2900.0,1.2276262189853104,65,68,normal,1,0,0,0
2023-05-30,34250.0,1,5,2,30,34650.0,33150.0,33900.0,30000.0,24000.0,22000.0,34100.0,30310.714285714286,27253.333333333332,2059.9352740645186,4624.9814374435755,1500.0,4650.0,1.2714041095890412,64,69,normal,1,0,0,0
2023-05-31,36250.0,2,5,2,31,34250.0,34650.0,33150.0,35500.0,24400.0,21000.0,34707.142857142855,31042.85714285714,27528.333333333332,1007.6493154163608,4352.40239332269,-400.0,-1250.0,1.2441726705818248,63,70,normal,1,0,0,0
2023-06-01,35250.0,3,6,2,1,36250.0,34250.0,34650.0,35750.0,23500.0,20500.0,34814.28571428572,31889.285714285714,27795.0,1137.5098115754818,4106.476056717029,2000.0,500.0,1.3041914013311746,62,71,normal,1,0,0,0
2023-06-02,35250.0,4,6,2,2,35250.0,36250.0,34250.0,35750.0,25250.0,20500.0,34742.857142857145,32728.571428571428,27986.666666666668,1083.3699627515955,3399.9272778252603,-1000.0,-500.0,1.2595283468318246,61,72,normal,1,0,0,0
2023-06-05,33750.0,0,6,2,5,35250.0,35250.0,36250.0,33900.0,28000.0,21500.0,34671.42857142857,33442.857142857145,28223.333333333332,1020.5624033098303,2682.697920352391,0.0,1350.0,1.2489665761190505,58,75,normal,1,0,0,0
2023-06-06,33000.0,1,6,2,6,33750.0,35250.0,35250.0,33150.0,30250.0,23500.0,34650.0,33853.57142857143,28431.666666666668,1040.8329997339874,2177.9899241927383,-1500.0,600.0,1.1870566856204936,57,76,normal,1,0,0,0
2023-06-07,33000.0,2,6,2,7,33000.0,33750.0,35250.0,34650.0,30250.0,23900.0,34628.57142857143,34050.0,28618.333333333332,1077.7511860580512,1938.8735825797878,-750.0,-1650.0,1.1531069827033953,56,77,normal,1,0,0,0
2023-06-08,33400.0,3,6,2,8,33000.0,33000.0,33750.0,34250.0,30000.0,24000.0,34392.857142857145,34246.42857142857,28846.666666666668,1240.4396302087391,1640.6453099198727,0.0,-1250.0,1.1439796625837761,55,78,normal,1,0,0,0
2023-06-09,33150.0,4,6,2,9,33400.0,33000.0,33000.0,36250.0,35500.0,24400.0,34271.42857142857,34489.28571428572,29121.666666666668,1297.0662868114607,1138.5176886933318,400.0,-2850.0,1.1469123790991815,54,79,normal,1,0,0,0
2023-06-12,32750.0,0,6,2,12,33150.0,33400.0,33000.0,35250.0,35750.0,23500.0,33828.57142857143,34321.42857142857,29485.0,1005.3428697296298,1151.2057701687304,-250.0,-2100.0,1.124300491775479,51,82,normal,1,0,0,0
2023-06-13,31900.0,1,6,2,13,32750.0,33150.0,33400.0,35250.0,35750.0,25250.0,33471.42857142857,34107.142857142855,29843.333333333332,847.9667558634267,1144.024129459792,-400.0,-2500.0,1.0973975203842288,50,83,normal,1,0,0,0
2023-06-14,31150.0,2,6,2,14,31900.0,32750.0,33150.0,33750.0,33900.0,28000.0,32992.857142857145,33832.142857142855,30206.666666666668,579.8193478941542,1180.8743733815536,-850.0,-1850.0,1.056058265283602,49,84,normal,1,0,0,0
2023-06-15,30500.0,3,6,2,15,31150.0,31900.0,32750.0,33000.0,33150.0,30250.0,32621.428571428572,33635.71428571428,30561.666666666668,803.5634920254996,1380.555709100155,-750.0,-1850.0,1.0192506953154823,48,85,normal,1,0,0,0
2023-06-16,31150.0,4,6,2,16,30500.0,31150.0,31900.0,33000.0,34650.0,30250.0,32264.285714285714,33446.42857142857,30895.0,1105.9363625892643,1614.1756988655623,-650.0,-2500.0,0.9872147596698495,47,86,normal,1,0,0,0
2023-06-19,28400.0,0,6,2,19,31150.0,30500.0,31150.0,33400.0,34250.0,30000.0,32000.0,33196.42857142857,31216.666666666668,1121.7545780317869,1682.9991870857123,650.0,-2250.0,0.9978643886812599,44,89,normal,1,0,0,0
2023-06-20,31000.0,1,6,2,20,28400.0,31150.0,30500.0,33150.0,36250.0,35500.0,31285.714285714286,32778.57142857143,31380.0,1580.0090415660673,2080.5615260624013,-2750.0,-4750.0,0.9050350541746335,43,90,normal,1,0,0,0
2023-06-21,31250.0,2,6,2,21,31000.0,28400.0,31150.0,32750.0,35250.0,35750.0,30978.571428571428,32403.571428571428,31616.666666666668,1349.3384622533524,1869.1281683942652,2600.0,-1750.0,0.9804955192409066,42,91,normal,1,0,0,0
2023-06-22,31000.0,3,6,2,22,31250.0,31000.0,28400.0,31900.0,35250.0,35750.0,30764.285714285714,32117.85714285714,31858.333333333332,1120.9052464104761,1698.4842952154875,250.0,-650.0,0.9809050483913158,41,92,normal,1,0,0,0
2023-06-23,30000.0,4,6,2,23,31000.0,31250.0,31000.0,31150.0,33750.0,33900.0,30635.714285714286,31814.285714285714,32078.333333333332,1015.592719268178,1458.4539458216082,-250.0,-150.0,0.9663843715903777,40,93,normal,1,0,0,0
2023-06-26,29000.0,0,6,2,26,30000.0,31000.0,31250.0,30500.0,33000.0,33150.0,30471.428571428572,31546.428571428572,32295.0,1011.5405507028619,1419.4343789124682,-1000.0,-500.0,0.9289363678588016,37,96,normal,1,0,0,0
2023-06-27,29000.0,1,6,2,27,29000.0,30000.0,31000.0,31150.0,33000.0,34650.0,30257.14285714286,31260.714285714286,32420.0,1153.4110901405052,1504.3754865026992,-1000.0,-2150.0,0.8945095619987662,36,97,normal,1,0,0,0
2023-06-28,29000.0,2,6,2,28,29000.0,29000.0,30000.0,28400.0,33400.0,34250.0,29950.0,30975.0,32453.333333333332,1162.2535581082566,1528.290900619926,0.0,600.0,0.8935907970419064,35,98,normal,1,0,0,0
2023-06-29,29000.0,3,6,2,29,29000.0,29000.0,29000.0,31000.0,33150.0,36250.0,30035.714285714286,30660.714285714286,32411.666666666668,1045.1133454146839,1441.1772126412145,0.0,-2000.0,0.8947395485164806,34,99,normal,1,0,0,0
2023-06-30,29000.0,4,6,2,30,29000.0,29000.0,29000.0,31250.0,32750.0,35250.0,29750.0,30364.285714285714,32370.0,1010.3629710828188,1310.6704936221163,0.0,-2250.0,0.8958912573370404,33,100,normal,1,0,0,0
2023-07-03,27000.0,0,7,3,3,29000.0,29000.0,29000.0,31000.0,31900.0,35250.0,29428.571428571428,30096.428571428572,32336.666666666668,786.7957924706935,1160.1499050520426,0.0,-2000.0,0.8968147613648078,30,103,normal,1,0,0,0
2023-07-04,25650.0,1,7,3,4,27000.0,29000.0,29000.0,30000.0,31150.0,33750.0,28857.14285714286,29746.428571428572,32053.333333333332,899.7354108435295,1304.351339776531,-2000.0,-3000.0,0.8423460898502496,29,104,normal,1,0,0,0
2023-07-05,23750.0,2,7,3,5,25650.0,27000.0,29000.0,29000.0,30500.0,33000.0,28235.714285714286,29353.571428571428,31716.666666666668,1362.2023484406418,1635.3621435797334,-1350.0,-3350.0,0.8087230688386757,28,105,normal,1,0,0,0
2023-07-06,24000.0,3,7,3,6,23750.0,25650.0,27000.0,29000.0,31150.0,33000.0,27485.714285714286,28871.428571428572,31316.666666666668,2110.8280929761177,2176.7755162960516,-1900.0,-5250.0,0.758382118147951,27,106,normal,1,0,0,0
2023-07-07,23900.0,4,7,3,7,24000.0,23750.0,25650.0,29000.0,28400.0,33400.0,26771.428571428572,28360.714285714286,30986.666666666668,2345.8930678349843,2425.5989404216116,250.0,-5000.0,0.774526678141136,26,107,normal,1,0,0,0
2023-07-10,25400.0,0,7,3,10,23900.0,24000.0,23750.0,29000.0,31000.0,33150.0,26042.85714285714,28039.285714285714,30678.333333333332,2330.3126706214957,2702.362112857041,-100.0,-5100.0,0.7790514478187647,23,110,normal,1,0,0,0
2023-07-11,25400.0,1,7,3,11,25400.0,23900.0,24000.0,29000.0,31250.0,32750.0,25528.571428571428,27639.285714285714,30370.0,1932.1527594153185,2644.237462527882,1500.0,-3600.0,0.8363516628251564,22,111,normal,1,0,0,0
2023-07-12,21900.0,2,7,3,12,25400.0,25400.0,23900.0,27000.0,31000.0,31900.0,25014.285714285714,27221.428571428572,30075.0,1191.187882506582,2487.3305342891745,0.0,-1600.0,0.8445552784704904,21,112,normal,1,0,0,0
2023-07-13,24500.0,3,7,3,13,21900.0,25400.0,25400.0,25650.0,30000.0,31150.0,24285.714285714286,26571.428571428572,29596.666666666668,1326.2460448312422,2609.945054365549,-3500.0,-3750.0,0.7399481923640049,20,113,normal,1,0,0,0
2023-07-14,25000.0,4,7,3,14,24500.0,21900.0,25400.0,23750.0,29000.0,30500.0,24121.428571428572,26178.571428571428,29238.333333333332,1193.6837740301637,2464.026901521679,2600.0,750.0,0.8379410591118965,19,114,normal,1,0,0,0
2023-07-17,24500.0,0,7,3,17,25000.0,24500.0,21900.0,24000.0,29000.0,31150.0,24300.0,25892.85714285714,28896.666666666668,1222.0201853223516,2340.5174594554724,500.0,1000.0,0.8651516899296343,16,117,normal,1,0,0,0
2023-07-18,23650.0,1,7,3,18,24500.0,25000.0,24500.0,23900.0,29000.0,28400.0,24371.428571428572,25571.428571428572,28588.333333333332,1216.1610169091755,2184.8001392222423,-500.0,600.0,0.8569929458403778,15,118,normal,1,0,0,0
2023-07-19,23650.0,2,7,3,19,23650.0,24500.0,25000.0,25400.0,29000.0,31000.0,24335.714285714286,25189.285714285714,28276.666666666668,1235.8243826546905,1998.959207208028,-850.0,-1750.0,0.8363786396322056,14,119,normal,1,0,0,0
2023-07-20,25750.0,3,7,3,20,23650.0,23650.0,24500.0,25400.0,29000.0,31250.0,24085.714285714286,24807.14285714286,27965.0,1159.2793327884863,1704.0514102529296,0.0,-1750.0,0.8456999821205078,13,120,normal,1,0,0,0
2023-07-21,28900.0,4,7,3,21,25750.0,23650.0,23650.0,21900.0,27000.0,31000.0,24135.714285714286,24575.0,27710.0,1230.756639130519,1249.7307402279437,2100.0,3850.0,0.9292674124864669,12,121,normal,1,0,0,0
2023-07-24,33250.0,0,7,3,24,28900.0,25750.0,23650.0,24500.0,25650.0,30000.0,25135.714285714286,24710.714285714286,27568.333333333332,1816.065868325586,1590.1352834818792,3150.0,4400.0,1.0483042137718397,9,124,pasca,0,1,0,0
2023-07-25,36650.0,1,7,3,25,33250.0,28900.0,25750.0,25000.0,23750.0,29000.0,26385.714285714286,25253.571428571428,27585.0,3518.725418589873,2784.3286917549985,4350.0,8250.0,1.2053652347290194,8,125,pasca,0,1,0,0
2023-07-26,36900.0,2,7,3,26,36650.0,33250.0,28900.0,24500.0,24000.0,29000.0,28050.0,26175.0,27743.333333333332,5137.038705973369,4081.0420049477298,3400.0,12150.0,1.321038087228163,7,126,pasca,0,1,0,0
2023-07-27,34000.0,3,7,3,27,36900.0,36650.0,33250.0,23650.0,23900.0,29000.0,29821.428571428572,27096.428571428572,27935.0,5803.580586073521,4921.868949498554,250.0,13250.0,1.3209235725792017,6,127,pasca,0,1,0,0
2023-07-28,32900.0,4,7,3,28,34000.0,36900.0,36650.0,23650.0,25400.0,29000.0,31300.0,27817.85714285714,28051.666666666668,5262.445565831075,5152.132013614209,-2900.0,10350.0,1.2120491949379122,5,128,persiapan,0,0,1,0
2023-07-31,38500.0,0,7,3,31,32900.0,34000.0,36900.0,25750.0,25400.0,29000.0,32621.428571428572,28353.571428571428,28110.0,4040.9216299068953,5269.960745938289,-1100.0,7150.0,1.1704019921736037,2,131,puncak,0,0,0,1
2023-08-01,38500.0,1,8,3,1,38500.0,32900.0,34000.0,28900.0,21900.0,27000.0,34442.857142857145,29289.285714285714,28446.666666666668,3216.9380591164963,5837.616036448892,5600.0,9600.0,1.3534098898523552,1,132,puncak,0,0,0,1
2023-08-02,38500.0,2,8,3,2,38500.0,38500.0,32900.0,33250.0,24500.0,25650.0,35814.28571428572,30475.0,28696.666666666668,2403.5935398406295,5906.735073690342,0.0,5250.0,1.341619235683587,0,133,puncak,0,0,0,1
2023-08-03,38500.0,3,8,3,3,38500.0,38500.0,38500.0,36650.0,25000.0,23750.0,36564.28571428572,31475.0,28938.333333333332,2286.320604106867,6001.690466987862,0.0,1850.0,1.3304152508207108,9,1,pasca,0,1,0,0
2023-08-04,37650.0,4,8,3,4,38500.0,38500.0,38500.0,36900.0,24500.0,24000.0,36828.57142857143,32439.285714285714,29188.333333333332,2401.8841810231597,5965.741251622745,0.0,1600.0,1.3190201564552047,8,2,pasca,0,1,0,0
2023-08-07,38000.0,0,8,3,7,37650.0,38500.0,38500.0,34000.0,23650.0,23900.0,36935.71428571428,33378.57142857143,29443.333333333332,2422.2431555819444,5646.227954119888,-850.0,3650.0,1.2787274991509114,5,5,persiapan,0,0,1,0
2023-08-08,38750.0,1,8,3,8,38000.0,37650.0,38500.0,32900.0,23650.0,25400.0,37507.142857142855,34403.57142857143,29743.333333333332,2058.80802315129,5011.082498042978,350.0,5100.0,1.2775972206656954,4,6,persiapan,0,0,1,0
2023-08-09,38900.0,2,8,3,9,38750.0,38000.0,37650.0,38500.0,25750.0,25400.0,38342.857142857145,35482.142857142855,30068.333333333332,379.0652664015602,4051.6666628990743,750.0,250.0,1.2887312233246495,3,7,persiapan,0,0,1,0
2023-08-10,40400.0,3,8,3,10,38900.0,38750.0,38000.0,38500.0,28900.0,21900.0,38400.0,36421.42857142857,30398.333333333332,433.01270189407563,3013.0941345619026,150.0,400.0,1.279675420801579,2,8,puncak,0,0,0,1
2023-08-11,40400.0,4,8,3,11,40400.0,38900.0,38750.0,38500.0,33250.0,24500.0,38671.42857142857,37242.857142857145,30778.333333333332,875.5270521515695,2284.299012392454,1500.0,1900.0,1.3126116857096444,1,9,puncak,0,0,0,1
2023-08-14,43250.0,0,8,3,14,40400.0,40400.0,38900.0,38500.0,36650.0,25000.0,38942.857142857145,37753.57142857143,31158.333333333332,1083.369962751445,2116.0071511531996,0.0,1900.0,1.2966033698849961,198,2,normal,1,0,0,0
2023-08-15,50000.0,1,8,3,15,43250.0,40400.0,40400.0,37650.0,36900.0,24500.0,39621.42857142857,38225.0,31700.0,1922.424065006434,2543.298131287531,2850.0,5600.0,1.364353312302839,197,3,normal,1,0,0,0
2023-08-16,44750.0,2,8,3,16,50000.0,43250.0,40400.0,38000.0,34000.0,23650.0,41385.71428571428,39160.71428571428,32511.666666666668,4167.604656325997,4006.9736600186516,6750.0,12000.0,1.5379094683959604,196,4,normal,1,0,0,0
2023-08-17,44750.0,3,8,3,17,44750.0,50000.0,43250.0,38750.0,32900.0,23650.0,42350.0,39928.57142857143,33211.666666666664,4032.369030731382,3971.8100061898936,-5250.0,6000.0,1.3474180759773173,195,5,normal,1,0,0,0
2023-08-18,38000.0,4,8,3,18,44750.0,44750.0,50000.0,38900.0,38500.0,25750.0,43207.142857142855,40775.0,33903.333333333336,3768.667820710479,3604.4176954221684,0.0,5850.0,1.3199292105004423,194,6,normal,1,0,0,0
2023-08-21,40900.0,0,8,3,21,38000.0,44750.0,44750.0,40400.0,38500.0,28900.0,43078.57142857143,40739.28571428572,34373.333333333336,3951.039646183751,3631.0720270919433,-6750.0,-2400.0,1.1055081458494957,191,9,normal,1,0,0,0
2023-08-22,38750.0,1,8,3,22,40900.0,38000.0,44750.0,40400.0,38500.0,33250.0,43150.0,40910.71428571428,34890.0,3898.717737923782,3573.415655999873,2900.0,500.0,1.17225566064775,190,10,normal,1,0,0,0
2023-08-23,34150.0,2,8,3,23,38750.0,40900.0,38000.0,43250.0,38500.0,36650.0,42914.28571428572,40928.57142857143,35335.0,4135.387354460294,3561.045345967881,-2150.0,-4500.0,1.0966463846044998,189,11,normal,1,0,0,0
2023-08-24,30150.0,3,8,3,24,34150.0,38750.0,40900.0,50000.0,37650.0,36900.0,41614.28571428572,40617.857142857145,35743.333333333336,5283.2845123177685,3957.0097073637985,-4600.0,-15850.0,0.9554229226895458,188,12,normal,1,0,0,0
2023-08-25,29250.0,4,8,3,25,30150.0,34150.0,38750.0,44750.0,38000.0,34000.0,38778.57142857143,40082.142857142855,35931.666666666664,5358.7822888273095,4806.270229240025,-4000.0,-14600.0,0.8390927222969526,187,13,normal,1,0,0,0
2023-08-28,25650.0,0,8,3,28,29250.0,30150.0,34150.0,44750.0,38750.0,32900.0,36564.28571428572,39457.142857142855,36073.333333333336,5673.234988795807,5601.0595543935715,-900.0,-15500.0,0.8108482720384401,184,16,normal,1,0,0,0
2023-08-29,25000.0,1,8,3,29,25650.0,29250.0,30150.0,38000.0,38900.0,38500.0,33835.71428571428,38521.42857142857,36111.666666666664,5673.234988795818,6712.293952881189,-3600.0,-12350.0,0.710296764665159,183,17,normal,1,0,0,0
2023-08-30,25000.0,2,8,3,30,25000.0,25650.0,29250.0,40900.0,40400.0,38500.0,31978.571428571428,37528.57142857143,36156.666666666664,6187.343071603207,7618.7954399655,-650.0,-15900.0,0.6914354199317784,182,18,normal,1,0,0,0
2023-08-31,24900.0,3,8,3,31,25000.0,25000.0,25650.0,38750.0,40400.0,38500.0,29707.14285714286,36428.57142857143,36201.666666666664,5207.240837800682,8257.297804546111,0.0,-13750.0,0.6905759403342387,181,19,normal,1,0,0,0
2023-09-01,24900.0,4,9,3,1,24900.0,25000.0,25000.0,34150.0,43250.0,38500.0,27728.571428571428,35321.42857142857,36173.333333333336,3573.613617295016,8710.531077284926,-100.0,-9250.0,0.6883523774419461,180,20,normal,1,0,0,0
2023-09-04,25250.0,0,9,3,4,24900.0,24900.0,25000.0,30150.0,50000.0,37650.0,26407.14285714286,34010.71428571428,36040.0,2279.1497997117135,8805.793079458343,0.0,-5250.0,0.6908990011098779,177,23,normal,1,0,0,0
2023-09-05,25500.0,1,9,3,5,25250.0,24900.0,24900.0,29250.0,44750.0,38000.0,25707.14285714286,32242.85714285714,35773.333333333336,1584.6736181916565,7772.655648114759,350.0,-4000.0,0.7058330227357436,176,24,normal,1,0,0,0
2023-09-06,24750.0,2,9,3,6,25500.0,25250.0,24900.0,25650.0,44750.0,38750.0,25171.428571428572,30867.85714285714,35401.666666666664,302.56837086813863,7059.925014388287,250.0,-150.0,0.7203050703827504,175,25,normal,1,0,0,0
2023-09-07,25000.0,3,9,3,7,24750.0,25500.0,25250.0,25000.0,38000.0,38900.0,25042.85714285714,29439.285714285714,34996.666666666664,252.36972122792687,5974.921260228299,-750.0,-250.0,0.7072102104962378,174,26,normal,1,0,0,0
2023-09-08,26150.0,4,9,3,8,25000.0,24750.0,25500.0,25000.0,40900.0,40400.0,25042.85714285714,28510.714285714286,34696.666666666664,252.36972122792687,5536.215680943797,250.0,0.0,0.720530310308387,173,27,normal,1,0,0,0
2023-09-11,25250.0,0,9,3,11,26150.0,25000.0,24750.0,24900.0,38750.0,40400.0,25207.14285714286,27457.14285714286,34471.666666666664,485.99431703740674,4251.5543376167825,1150.0,1250.0,0.7585940144079679,170,30,normal,1,0,0,0
2023-09-12,25250.0,1,9,3,12,25250.0,26150.0,25000.0,24900.0,34150.0,43250.0,25257.14285714286,26492.85714285714,34030.0,466.751692936748,2763.9059000207462,-900.0,350.0,0.741992359682633,169,31,normal,1,0,0,0
2023-09-13,25150.0,2,9,3,13,25250.0,25250.0,26150.0,25250.0,30150.0,50000.0,25307.14285714286,25857.14285714286,33588.333333333336,440.10280184594563,1677.0919362488594,0.0,0.0,0.7517491192378305,168,32,normal,1,0,0,0
2023-09-14,25000.0,3,9,3,14,25150.0,25250.0,25250.0,25500.0,29250.0,44750.0,25292.85714285714,25500.0,33143.333333333336,443.8736413958207,1138.487525688088,-100.0,-350.0,0.7588253042341345,167,33,normal,1,0,0,0
2023-09-15,24500.0,4,9,3,15,25000.0,25150.0,25250.0,24750.0,25650.0,44750.0,25221.428571428572,25196.428571428572,32693.333333333332,445.21262978094495,366.61879473486033,-150.0,250.0,0.7646818923327896,166,34,normal,1,0,0,0
2023-09-18,25750.0,0,9,3,18,24500.0,25000.0,25150.0,25000.0,25000.0,38000.0,25185.714285714286,25114.285714285714,32255.0,496.4157243991693,385.52091203962516,-500.0,-500.0,0.7595721593551388,163,37,normal,1,0,0,0
2023-09-19,25650.0,1,9,3,19,25750.0,24500.0,25000.0,26150.0,25000.0,40900.0,25292.85714285714,25167.85714285714,31846.666666666668,529.4876229519614,419.06817090018836,1250.0,-400.0,0.808561858907264,162,38,normal,1,0,0,0
2023-09-20,25000.0,2,9,3,20,25650.0,25750.0,24500.0,25250.0,24900.0,38750.0,25221.428571428572,25214.285714285714,31410.0,416.19020377282385,434.7539407578645,-100.0,400.0,0.8166189111747851,161,39,normal,1,0,0,0
2023-09-21,25400.0,3,9,3,21,25000.0,25650.0,25750.0,25250.0,24900.0,34150.0,25185.714285714286,25221.428571428572,30946.666666666668,423.98337793371724,429.9884997108813,-650.0,-250.0,0.8078414476518742,160,40,normal,1,0,0,0
2023-09-22,25500.0,4,9,3,22,25400.0,25000.0,25650.0,25150.0,25250.0,30150.0,25207.14285714286,25257.14285714286,30446.666666666668,431.49794459841377,421.92650783695444,400.0,250.0,0.8342456754981388,159,41,normal,1,0,0,0
2023-09-25,25750.0,0,9,3,25,25500.0,25400.0,25000.0,25000.0,25500.0,29250.0,25257.14285714286,25275.0,29950.0,443.873641395822,426.86243504793254,100.0,500.0,0.8514190317195326,156,44,normal,1,0,0,0
